"GeneID","Chr","Start","End","Strand","Length","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gap"
"OL67_000454",1,476806,477750,"+",945,171.573561585071,3.02491124148806,0.276626586492274,10.934998258284,7.84074872213272e-28,2.48394919517165e-26,0
"OL67_000455",1,477750,479180,"+",1431,215.367291964492,2.82561501946103,0.229556251652829,12.3090310070682,8.0989700880915e-35,3.9594964875114e-33,54
"OL67_000456",1,479234,480484,"+",1251,517.775240838964,0.247136299240894,0.158409088477426,1.56011439505323,0.118732850381509,0.222203254967285,168
"OL67_000457",1,480652,482934,"+",2283,1091.02899110245,-0.296012157756064,0.18305002199733,-1.61711074670279,0.105854377520629,0.203487055816355,145
"OL67_000458",1,483079,484230,"-",1152,829.318811738359,-0.15676243943337,0.0949875649901985,-1.65034696330562,0.0988719920254635,0.19411655350562,-10
"OL67_000459",1,484220,484618,"-",399,785.081376218664,-0.177597767117045,0.199587739154715,-0.889823031560955,0.373560917610907,0.527380118980104,153
"OL67_000460",1,484771,485049,"-",279,12.3192967297228,0.0956144173471835,0.463742604804304,0.206179929030959,0.836650365337161,0.900308545308467,0
"OL67_000461",1,485049,485846,"-",798,40.5720018857348,0.403850758265976,0.27407618568152,1.47349817081611,0.140616756708651,0.252650796990136,15
"OL67_000462",1,485861,486724,"-",864,44.9708929587589,0.308888833826309,0.304761431773663,1.01354305900397,0.310800839837809,0.458607003100091,0
"OL67_000463",1,486724,487839,"-",1116,56.3018640170089,0.618911867653236,0.297991649230858,2.07694366352447,0.0378067591490733,0.0880157355851441,8
"OL67_000464",1,487847,488923,"-",1077,42.9466010522849,0.774380555241175,0.300026587448142,2.58103977326684,0.00985032324681545,0.0283060599744602,154
"OL67_000465",1,489077,490810,"-",1734,233.260981666114,1.04280241377982,0.188179227127563,5.5415384030296,2.99825801835641e-08,2.47356286514404e-07,328
"OL67_000466",1,491138,492268,"+",1131,790.877196172842,0.0937044403607183,0.125466672930328,0.74684725570712,0.455155766947794,0.609954936417348,29
"OL67_000467",1,492297,493205,"-",909,470.6504809446,-0.174070272033072,0.103833735337065,-1.67643272649304,0.0936534631061765,0.185977186045525,853
"OL67_000468",1,494058,494708,"+",651,363.247383166318,-0.519192570669983,0.265016333538348,-1.95909649695178,0.0501014869844711,0.110715339541577,75
"OL67_000469",1,494783,495856,"+",1074,1419.42536104018,-0.773423097693038,0.136302138451812,-5.67432841830629,1.39233790780718e-08,1.19862132932966e-07,73
"OL67_000470",1,495929,497215,"+",1287,943.511161719745,-0.526664586258367,0.0945086229751311,-5.5726617284113,2.50876408924377e-08,2.08274754578728e-07,34
"OL67_000471",1,497249,498613,"-",1365,518.675572700305,-1.0456170866076,0.11590079203302,-9.02165609282206,1.85267032114811e-19,3.96571593067379e-18,145
"OL67_000472",1,498758,499975,"+",1218,379.208758240513,-0.0262153903883268,0.160894628945284,-0.162935149297257,0.870569495476047,0.919811953597958,19
"OL67_000473",1,499994,500836,"-",843,128.703626293241,0.281967251420647,0.227692648143938,1.23836783365266,0.215579702012631,0.347284594964405,-3
"OL67_000474",1,500833,503403,"-",2571,651.63637159001,0.0353601758229927,0.123034371279904,0.287400792600859,0.773805454379467,0.859783838199408,-3
"OL67_000475",1,503400,504302,"-",903,322.756817958243,0.25391008369374,0.179705082281624,1.41292655983889,0.157677318780336,0.275309604219634,-3
"OL67_000476",1,504299,505012,"-",714,226.587771216057,0.272941676157202,0.155082209805596,1.75998057094588,0.0784111008803126,0.160635260986052,-3
"OL67_000477",1,505009,509655,"-",4647,1974.28589086266,0.117749470737241,0.0842348961373248,1.39787043300057,0.162151978900682,0.280280155585639,-3
"OL67_000478",1,509652,510722,"-",1071,331.38197308144,-0.0339285127351728,0.154870365214816,-0.219076856234643,0.826590178917227,0.894099182876869,-3
"OL67_000479",1,510719,517213,"-",6495,2676.30615387696,-0.137434491942589,0.0773807326051803,-1.77608155564798,0.0757194758222626,0.155684903559792,257
"OL67_000480",1,517470,518933,"-",1464,619.462320301079,-0.732336552930781,0.162321177187752,-4.51165131758322,6.43248692563048e-06,3.76257728589316e-05,162
"OL67_000481",1,519095,519847,"+",753,362.343959942725,-0.208484005190033,0.220000217879116,-0.947653630527718,0.343305814111424,0.493463166563063,20
"OL67_000482",1,519867,520850,"-",984,439.82086047425,-0.536989365425461,0.117786099616891,-4.55902154135388,5.13925002549923e-06,3.0976301523557e-05,0
"OL67_000483",1,520850,521959,"-",1110,723.450066538713,-0.699972104134118,0.132935231604239,-5.2655123527975,1.39798918518609e-07,1.0585157119191e-06,173
"OL67_000484",1,522132,523082,"+",951,1003.43452733817,-0.0153420373367385,0.145234588207993,-0.105636250469254,0.915870961938056,0.951921238629275,27
"OL67_000485",1,523109,526774,"-",3666,3194.96673917742,0.0226916190143127,0.0771191104206732,0.294241192494744,0.768573606013409,0.856614545401942,-3
"OL67_000486",1,526771,528624,"-",1854,2164.83339733243,-0.0557868094192484,0.0910626278381255,-0.612620245469042,0.540127468430753,0.681831295819503,249
"OL67_000487",1,528873,530105,"-",1233,121.007041896355,-0.260786986855613,0.208072654874515,-1.25334579410682,0.210079889375136,0.341229024579795,182
"OL67_000488",1,530287,531261,"+",975,241.414421651304,0.802222839846529,0.138610586679053,5.78760150336886,7.13985443197953e-09,6.31112132826762e-08,85
"OL67_000489",1,531346,531717,"-",372,421.574361583925,0.531763537441833,0.149014858726413,3.56852693742532,0.000358993949238312,0.00152533909762201,155
"OL67_000490",1,531872,533287,"+",1416,433.412333711955,-0.425637674057167,0.12530939948806,-3.39669390960352,0.000682052137075903,0.00269284791906338,44
"OL67_000491",1,533331,533816,"+",486,105.634017994091,-0.417323265073311,0.191615401796509,-2.17792130048345,0.0294118963996075,0.0716745290722744,141
"OL67_000492",1,533957,535384,"+",1428,429.812585049531,-1.3346135064995,0.149101257521926,-8.95105466366202,3.52101949745431e-19,7.41661553719098e-18,106
"OL67_000493",1,535490,536530,"-",1041,1115.59303688555,-0.772799474891792,0.112091433869212,-6.89436693078166,5.41052045916653e-12,6.8017971486665e-11,70
"OL67_000494",1,536600,537112,"-",513,571.922556800201,-0.671394986207154,0.185445883711999,-3.62043617667913,0.000294106794559213,0.00127984934775218,112
"OL67_000495",1,537224,538054,"-",831,129.083241972256,-0.0608837400836212,0.220111393876078,-0.27660421848902,0.782084025156832,0.864856950466644,181
"OL67_000496",1,538235,539005,"-",771,133.423118493603,0.189115311816102,0.22314513406462,0.847499151656768,0.396716959722435,0.551421256757053,400
"OL67_000497",1,539405,540856,"+",1452,169.635751723531,-0.185178462437659,0.154012738273121,-1.20235809397317,0.229224817888018,0.364550312785764,639
"OL67_000498",1,541495,541857,"+",363,2469.38407725798,0.153709370156928,0.118566142020389,1.29640188621888,0.194837062581897,0.324455327091804,142
"OL67_000499",1,541999,544848,"+",2850,3532.2306018152,0.625914946101201,0.218042084926668,2.87061530489267,0.00409673754900721,0.0132217446569426,146
"OL67_000500",1,544994,546232,"+",1239,650.448607533449,0.327947556543104,0.169151192352006,1.93878359344131,0.0525276947088786,0.11482439400109,264
"OL67_000501",1,546496,547194,"+",699,359.897880235013,0.683889607424035,0.109029517187301,6.27251798473242,3.55255403705993e-10,3.59049670013936e-09,0
"OL67_000502",1,547194,547547,"+",354,88.212255725521,0.872069011363075,0.210369778491307,4.14541013265891,3.39206018717138e-05,0.000176511936152413,-3
"OL67_000503",1,547544,548341,"+",798,292.908097070481,0.153422674514222,0.261517848280056,0.586662346464107,0.557430501042905,0.694814222263111,26
"OL67_000504",1,548367,548831,"+",465,307.450486158399,0.821158115420346,0.155681688866755,5.2745966555075,1.33048382086198e-07,1.01321460204105e-06,395
"OL67_000505",1,549226,550002,"-",777,695.98246001922,0.382613189541374,0.186108524776914,2.05586063292914,0.0397959516309006,0.0916765377884621,146
"OL67_000506",1,550148,551563,"+",1416,874.995422519585,0.30852848429281,0.136565808402519,2.25919275038039,0.023871397592166,0.0594907076557441,-3
"OL67_000507",1,551560,552099,"+",540,478.75354690703,0.581149564907136,0.135558193141086,4.28708550505899,1.81032624190883e-05,9.83387094370226e-05,-3
"OL67_000508",1,552096,553151,"+",1056,781.978417473116,0.161901580568623,0.278311342449817,0.581728287260931,0.560749714724912,0.69691372987038,107
"OL67_000509",1,553258,553668,"-",411,139.030808327114,1.11213256861838,0.23138650287393,4.80638479256641,1.53683976198455e-06,1.00096800287152e-05,157
"OL67_000510",1,553825,555132,"+",1308,211.726439512745,0.0818541342752255,0.201882517121529,0.405454298085411,0.68514360555935,0.795884035792028,2
"OL67_000511",1,555134,555622,"+",489,113.054228553621,0.199432425020242,0.211937469951139,0.940996535752831,0.346706634473683,0.497117874523217,243
"OL67_000512",1,555865,558915,"+",3051,5366.30442719708,0.282416711329694,0.111071492538427,2.54265702994842,0.0110013155397843,0.0309852130423511,195
"OL67_000513",1,559110,559457,"-",348,72.6828948679283,-0.615485062749266,0.247028472989106,-2.49155514464281,0.0127185222127248,0.0349759360849931,216
"OL67_000514",1,559673,560161,"+",489,105.087086901138,-0.478126910183286,0.23928225092724,-1.99817123221844,0.0456980992406527,0.103064284476654,291
"OL67_000515",1,560452,561147,"-",696,1083.52146172139,-0.0926853778219337,0.187351689116849,-0.494713329027563,0.62080249141986,0.747329396523701,161
"OL67_000516",1,561308,561649,"-",342,601.730893441566,-1.20014001098344,0.16313867339299,-7.35656350528478,1.88705128120275e-13,2.65933205464871e-12,98
"OL67_000517",1,561747,562682,"-",936,440.544610646511,0.009606252565724,0.130953955595601,0.0733559557023928,0.941522865380545,0.966793818754977,-3
"OL67_000518",1,562679,563530,"-",852,1189.59005004969,-0.0386368323805322,0.0958369594388267,-0.403151692277908,0.68683663492443,0.797382900703824,40
"OL67_000519",1,563570,564223,"-",654,6328.89243486278,0.324395264495301,0.174512314225032,1.85886747268159,0.0630459256651858,0.133795212022581,148
"OL67_000520",1,564371,566566,"+",2196,511.463643567661,-0.106630351825865,0.157639503813009,-0.676418976504451,0.498774672309594,0.647801804639552,53
"OL67_000521",1,566619,567683,"-",1065,26.8826887153269,1.44495043821501,0.439034254574616,3.29120204894953,0.000997602329826906,0.00376956605545281,131
"OL67_000522",1,567814,569049,"+",1236,548.957937549642,-0.00730156985318017,0.162528333141562,-0.0449249045507684,0.964167165920565,0.979450946278245,137
"OL67_000523",1,569186,570058,"+",873,1054.36735958271,0.209828329772899,0.149721907181526,1.40145375999318,0.161078425732846,0.279371952791122,106
"OL67_000524",1,570164,570508,"+",345,5935.4707437059,-1.07245720651514,0.12371665449893,-8.66865670478034,4.372480978576e-18,8.74496195715201e-17,205
"OL67_000525",1,570713,570931,"-",219,714.55658779543,-0.652963425722992,0.219800226499738,-2.97071316131593,0.00297109137479563,0.00994549606440463,384
"OL67_000526",1,571315,571812,"+",498,340.47909967317,0.577742866119165,0.123728506869274,4.66944021824801,3.02021569507879e-06,1.8805116592e-05,-3
"OL67_000527",1,571809,572498,"+",690,525.946883973365,0.196850226959231,0.140322590636397,1.40284059798545,0.160664377704301,0.27892631990751,0
"OL67_000528",1,572498,572623,"+",126,36.6253600311686,-0.208203953197705,0.378700066594962,-0.549785890110207,0.582466237564792,0.717215889538736,-25
"OL67_000529",1,572598,573647,"+",1050,605.32472175346,0.408986685742172,0.162495348911016,2.51691318233444,0.0118387997067645,0.0329688093099771,311
"OL67_000530",1,573958,574623,"+",666,778.802834254303,0.177528354446331,0.211780200614905,0.838267004804398,0.401880762568916,0.556450286633883,26
"OL67_000531",1,574649,575035,"+",387,156.991331729343,0.543701503816248,0.202586223795434,2.68380294390236,0.00727899954016662,0.0217545948521206,115
"OL67_000532",1,575150,575845,"+",696,827.099762736459,-0.440404213704348,0.284812392380644,-1.54629582660771,0.122033139427192,0.226665681112421,4
"OL67_000533",1,575849,576337,"+",489,1344.48913758305,0.0604255586552714,0.173628383835557,0.348016593372775,0.727827721829184,0.827979827188615,14
"OL67_000534",1,576351,577520,"+",1170,1561.95441031679,-0.113214331490923,0.194102117462418,-0.583272006359452,0.559710204281044,0.696880292801808,-3
"OL67_000535",1,577517,578857,"+",1341,2260.57296496331,-0.00950179790097567,0.137272821642543,-0.0692183477201207,0.94481581876536,0.967715846194305,122
"OL67_000536",1,578979,579488,"+",510,491.62708689023,0.147301687533358,0.236923846698827,0.621725881905863,0.534122129930142,0.677056221038208,7
"OL67_000537",1,579495,580337,"+",843,1271.63646679482,-0.131903783600028,0.21228774589132,-0.621344312862768,0.53437310347066,0.677157596718021,99
"OL67_000538",1,580436,581596,"+",1161,552.405155573941,-0.253828663754508,0.238207547346506,-1.06557775596119,0.286614558971604,0.431392494689301,78
"OL67_000539",1,581674,583587,"+",1914,19556.8023521782,0.399319808019258,0.171124158083096,2.33350926305421,0.0196214327315559,0.0507848847169681,184
"OL67_000540",1,583771,584349,"+",579,866.307624752836,0.336259646107324,0.205962569731837,1.63262502766951,0.10254788414933,0.199356711453778,268
"OL67_000541",1,584617,586293,"+",1677,4173.49619390048,-1.25052410790692,0.182221048538298,-6.86267650163416,6.75821565241779e-12,8.37285366349762e-11,61
"OL67_000542",1,586354,586659,"+",306,275.947208444793,-0.654912478156465,0.25424468155044,-2.57591417119393,0.0099975459395703,0.0285644169702009,41
"OL67_000543",1,586700,587602,"+",903,922.215636962654,-0.24475580325043,0.178587430750501,-1.37050968381067,0.170527854597918,0.291954303591766,130
"OL67_000544",1,587732,588145,"-",414,98.0947922738224,0.651205652667225,0.195844512010501,3.32511565415889,0.000883818643185304,0.00338483735687989,86
"OL67_000545",1,588231,588905,"-",675,156.363386769845,0.420040203253156,0.196478982961744,2.13783783344879,0.0325299072092267,0.0780244897326092,53
"OL67_000546",1,588958,591393,"-",2436,1405.34166755675,0.182725333689621,0.0995985792826454,1.83461787312322,0.0665623285498899,0.140056759329205,76
"OL67_000547",1,591469,592776,"-",1308,1082.32867684601,-0.734927046504771,0.142681166199366,-5.15083431178206,2.59330219022939e-07,1.9195283501511e-06,177
"OL67_000548",1,592953,593459,"-",507,337.412303421423,-0.381183321590596,0.209935420369368,-1.81571704727067,0.0694137876695093,0.144825394716152,20
"OL67_000549",1,593479,594327,"-",849,1297.1150204856,-0.409678198253529,0.205974378881376,-1.98897649541873,0.0467037973966251,0.104785857048519,41
"OL67_000550",1,594368,594970,"-",603,450.322235884413,-0.328634859870787,0.129407925527118,-2.5395265284731,0.0111002626677945,0.0311973315574635,4
"OL67_000551",1,594974,595954,"-",981,1490.27778393605,-0.965767861735353,0.120019662224178,-8.04674703992628,8.50236655035438e-16,1.40876031545621e-14,11
"OL67_000552",1,595965,596933,"-",969,1738.55505119143,-1.19672849950003,0.156075796802055,-7.66761101990586,1.75229335796967e-14,2.64850446471751e-13,0
"OL67_000553",1,596933,598378,"-",1446,1773.72520943033,-1.03078122653511,0.156126531866701,-6.60221689555736,4.05054297941979e-11,4.60923856278804e-10,30
"OL67_000554",1,598408,599640,"-",1233,2125.5205983565,-1.10434758191633,0.115333507090009,-9.57525362559624,1.01607611288073e-21,2.5147883793798e-20,205
"OL67_000555",1,599845,600471,"-",627,1497.13291179138,-0.558519140511484,0.148383239217039,-3.76403119017062,0.000167196016010446,0.00075754716636312,20
"OL67_000556",1,600491,601945,"-",1455,5520.88377453111,-0.579973015088485,0.131609884198543,-4.40675879794527,1.04928921338071e-05,5.92751110554583e-05,180
"OL67_000557",1,602125,602985,"-",861,2744.24167136117,-1.14596412254978,0.202298653733976,-5.6647145267547,1.47269509611e-08,1.25958371071179e-07,151
"OL67_000558",1,603136,603312,"-",177,734.968606503011,-1.35208551394074,0.254901983600943,-5.3043350029691,1.13084473387666e-07,8.67857586463486e-07,91
"OL67_000559",1,603403,603588,"-",186,28129.8847783104,-0.495119582969659,0.205104655214537,-2.41398510653875,0.015779107332468,0.0421635017019037,354
"OL67_000560",1,603942,604871,"+",930,294.728709175212,0.197792040170354,0.123546465955617,1.60095263462582,0.109387410352875,0.208859279169424,139
"OL67_000561",1,605010,605513,"+",504,106.409832679244,0.467278827244449,0.227174202911977,2.05691852884152,0.0396940633457123,0.0916269341493186,63
"OL67_000562",1,605576,606205,"-",630,2096.03939985644,0.998798112844961,0.217794868313264,4.58595797311599,4.51909506527179e-06,2.74052319425364e-05,13
"OL67_000563",1,606218,606937,"-",720,2067.21235298145,1.21590003399709,0.193731551804061,6.27621067747831,3.4692403013543e-10,3.54077102921727e-09,254
"OL67_000564",1,607191,609893,"-",2703,6475.1306795062,0.373627705759428,0.0920359283649538,4.05958534234442,4.91599381449096e-05,0.000250222821405967,114
"OL67_000565",1,610007,611245,"-",1239,2584.20107701432,-1.11796949917864,0.242606557129253,-4.608158626904,4.06250688535692e-06,2.48648025749821e-05,296
"OL67_000566",1,611541,612962,"-",1422,4310.53115383692,0.0512025896388571,0.188566885677289,0.271535426037023,0.785979256753664,0.867710581752023,200
"OL67_000567",1,613162,614001,"+",840,6740.50472306456,0.315592190050677,0.162379754127569,1.94354395808939,0.0519504695522248,0.113911328586274,123
"OL67_000568",1,614124,615065,"+",942,2127.31722770716,0.584819944978829,0.126707545553289,4.6155100110662,3.92131136906511e-06,2.41124115240649e-05,2
"OL67_000569",1,615067,615249,"+",183,292.095707848178,1.11063094429761,0.2498880901298,4.44451331682398,8.80910518777297e-06,5.04834392815933e-05,0
"OL67_000570",1,615249,615836,"+",588,1609.33651698449,0.767803231975009,0.133988835553782,5.73035229988859,1.00222261887229e-08,8.78053444852716e-08,25
"OL67_000571",1,615861,616676,"+",816,5283.73504057897,0.915185650809995,0.10187724666243,8.98321932317683,2.6295765989453e-19,5.56851515070769e-18,119
"OL67_000572",1,616795,617469,"+",675,820.365377414735,0.086634011129692,0.194026981277003,0.446504968327105,0.655232524550561,0.773309879542949,5
"OL67_000573",1,617474,618862,"+",1389,2448.46935810084,0.39602182168079,0.130299800172477,3.03931257881117,0.00237118689899456,0.00814388562013743,51
"OL67_000574",1,618913,620121,"+",1209,2615.63643072898,0.285080526704533,0.175717566674585,1.62237920829213,0.104722178213782,0.202096269275262,0
"OL67_000575",1,620121,620711,"+",591,381.992698018972,0.384306026130152,0.136721400133406,2.8108695914112,0.00494078070533176,0.0155281679310427,-61
"OL67_000576",1,620650,622185,"+",1536,765.746155294915,0.146355439828001,0.148597996851451,0.98490856491362,0.324668985902959,0.473899441273762,26
"OL67_000577",1,622211,623431,"-",1221,294.399042229286,-0.240375956231186,0.16839775688401,-1.42742968005656,0.153456080876947,0.269723071581319,242
"OL67_000578",1,623673,624149,"-",477,784.639252065488,0.874348307229381,0.308742147634955,2.83196937615131,0.0046262279132009,0.0146793770322721,263
"OL67_000579",1,624412,624951,"-",540,1658.66681886341,0.233534487429641,0.143182896591816,1.63102223092607,0.102885628751082,0.199853145972139,199
"OL67_000580",1,625150,626010,"-",861,2995.85187690393,0.0184462952281905,0.0835299747643464,0.220834440333915,0.825221346020633,0.892862439956751,389
"OL67_000581",1,626399,627049,"-",651,3718.97388137483,0.149557612529162,0.201397407665912,0.742599491534942,0.45772419646231,0.612360749321199,112
"OL67_000582",1,627161,627424,"+",264,218.615900078942,-5.12793125466353,1.39786721094259,-3.66839655048904,NA,NA,-3
"OL67_000583",1,627421,627645,"+",225,143.566897681394,-5.05738266641469,1.23160830374034,-4.10632394329888,NA,NA,-3
"OL67_000584",1,627642,627911,"+",270,112.453848585245,-4.70089153203224,1.36421757390346,-3.44585176291307,NA,NA,-3
"OL67_000585",1,627908,628192,"+",285,126.534939615994,-5.9769933686178,1.24356203672588,-4.80634917446849,NA,NA,10
"OL67_000586",1,628202,628522,"+",321,95.6141217460122,-4.80211368652966,1.3013091855006,-3.69021731348367,NA,NA,-7
"OL67_000587",1,628515,630779,"+",2265,273.456698700265,-4.87833117589034,1.27357005130739,-3.83043804373576,NA,NA,-3
"OL67_000588",1,630776,631501,"+",726,247.177178406749,-4.53372457237432,1.16446315281795,-3.89340320593478,NA,NA,-3
"OL67_000589",1,631498,631974,"+",477,129.864160837739,-4.17649534238824,1.20885191110937,-3.45492719497414,NA,NA,53
"OL67_000590",1,632027,632641,"+",615,1103.87754430927,-4.29511334775812,1.19997856312334,-3.57932506442337,NA,NA,51
"OL67_000591",1,632692,632964,"+",273,777.754737890844,-4.16227881256027,1.24166154615212,-3.35218467984217,NA,NA,57
"OL67_000592",1,633021,633350,"+",330,91.4632129136371,-4.27465984306026,1.16972492635097,-3.65441459505813,NA,NA,-3
"OL67_000593",1,633347,633595,"+",249,63.9886407680477,-4.87992849297176,1.22293478720139,-3.99034236661072,NA,NA,50
"OL67_000594",1,633645,634130,"+",486,83.9823009407053,-4.25320964307243,1.13686461248895,-3.74117515520236,NA,NA,-3
"OL67_000595",1,634127,634330,"+",204,21.5712876583694,-4.97648317451285,1.73200040677316,-2.87325750909284,NA,NA,-13
"OL67_000596",1,634317,634529,"+",213,25.4132212984949,-4.25860299309977,1.20750046396275,-3.52679201391274,NA,NA,2
"OL67_000597",1,634531,634869,"+",339,25.995503459966,-3.30346244550893,1.06578007671574,-3.09957233924725,NA,NA,9
"OL67_000598",1,634878,635072,"+",195,33.3809413886668,-3.10936741871328,1.24278878408484,-2.50192748641753,NA,NA,88
"OL67_000599",1,635160,635426,"+",267,85.2297533455275,-2.26630525032333,0.976437186097633,-2.32099440966674,NA,NA,-3
"OL67_000600",1,635423,636340,"+",918,282.720487394952,-2.60955926557607,0.880762115606853,-2.96284231500813,NA,NA,281
"OL67_000601",1,636621,636824,"-",204,48.3772887500809,-3.32012646663464,1.20041580439783,-2.76581369094864,0.00567809646866547,0.0176078794173181,0
"OL67_000602",1,636824,637258,"-",435,53.1799124174869,-4.04501639060205,1.2300611668663,-3.28846767913755,NA,NA,13
"OL67_000603",1,637271,637672,"-",402,68.614263762535,-5.29629415755388,1.32503658677566,-3.99709276740943,NA,NA,0
"OL67_000604",1,637672,638502,"-",831,452.547253709859,-4.94351090823273,1.17860443159546,-4.19437665064671,NA,NA,27
"OL67_000605",1,638529,639155,"-",627,817.326783590531,-6.23336829261268,1.3167487067522,-4.73390880176938,NA,NA,43
"OL67_000606",1,639198,639614,"-",417,168.439781117385,-6.16572930831108,1.43834138776746,-4.28669393841282,NA,NA,-3
"OL67_000607",1,639611,641347,"-",1737,370.080434861189,-6.48597367720684,1.4051310135177,-4.61592094602582,NA,NA,16
"OL67_000608",1,641363,642643,"-",1281,610.432505291494,-6.17309455705521,1.29958366230345,-4.75005552633195,NA,NA,157
"OL67_000609",1,642800,643726,"+",927,2160.93312723484,-6.7208848797596,1.38740167496591,-4.84422427983931,NA,NA,-3
"OL67_000610",1,643723,644658,"+",936,3053.45929261828,-6.34611941718807,1.34429729972476,-4.72077078373021,NA,NA,4
"OL67_000611",1,644662,645084,"+",423,351.294708278784,-5.96539241138959,1.24931238266803,-4.77494059464129,NA,NA,10
"OL67_000612",1,645094,645600,"+",507,169.142129618166,-5.61427524127715,1.27530600098266,-4.40229657584236,NA,NA,-3
"OL67_000613",1,645597,646001,"+",405,213.242623509869,-5.8196508731892,1.41394508995934,-4.11589595276049,NA,NA,292
"OL67_000614",1,646293,646646,"+",354,181.911535365945,-5.00615307797929,1.32278258991691,-3.78456226755581,NA,NA,-3
"OL67_000615",1,646643,647536,"+",894,226.525656831682,-5.48410564777688,1.36163888017874,-4.02757715544742,NA,NA,-7
"OL67_000616",1,647529,648188,"+",660,190.533281516375,-5.74532456659283,1.41407461166465,-4.06295715883722,NA,NA,-3
"OL67_000617",1,648185,650242,"+",2058,794.433916206278,-5.31286240038283,1.27999814813076,-4.15067975538985,NA,NA,-13
"OL67_000618",1,650229,650849,"+",621,336.934061797278,-4.62896207069993,1.19351105159834,-3.87844089462,NA,NA,45
"OL67_000619",1,650894,652063,"+",1170,1614.67793136198,-4.47514628684927,1.09551175324496,-4.08498245098116,NA,NA,16
"OL67_000620",1,652079,652585,"+",507,414.240388857145,-4.18490572908204,1.10562148143233,-3.78511615355059,NA,NA,14
"OL67_000621",1,652599,652892,"+",294,392.934679746426,-4.425211949504,1.05893187217746,-4.17893923657668,NA,NA,-3
"OL67_000622",1,652889,653011,"+",123,28.7426073137105,-4.68273482241454,1.57393729030422,-2.97517242348927,NA,NA,-3
"OL67_000623",1,653008,656085,"+",3078,386.446891822958,-3.35473369013897,0.992403833499806,-3.38041186147798,NA,NA,-7
"OL67_000624",1,656078,656533,"+",456,68.1693815730074,-3.13897847732232,1.02387051091121,-3.06579635204919,NA,NA,-3
"OL67_000625",1,656530,656736,"+",207,21.0472205137242,-3.42138649793502,1.17150603310296,-2.92050267028743,0.00349467202296042,0.0114966735427296,5
"OL67_000626",1,656741,657712,"+",972,138.09531848084,-2.53297951910005,0.809437654491935,-3.12930774228677,NA,NA,116
"OL67_000627",1,657828,659363,"-",1536,720.768084025571,-0.00958594943246178,0.17375371461899,-0.0551697525056198,0.956003226225473,0.975494665296452,271
"OL67_000628",1,659634,661274,"+",1641,1942.5962838287,0.475096245749344,0.176833364580461,2.68668894513495,0.00721641207145006,0.0215838306668748,109
"OL67_000629",1,661383,662024,"-",642,603.492418047962,-0.286966507626505,0.229033652692565,-1.25294472778507,0.210225822567903,0.341326058781836,10
"OL67_000630",1,662034,662639,"-",606,326.393103927036,0.112812609303058,0.162910583079983,0.69248177233318,0.488634828897485,0.639244771203845,211
"OL67_000631",1,662850,663359,"+",510,206.687350718814,0.218481074354228,0.235360441002551,0.92828290694722,0.35326083826333,0.504857187604675,84
"OL67_000632",1,663443,664234,"+",792,1020.60835551942,0.34772462328093,0.272302770168667,1.27697791346576,0.201610044942191,0.332379591161979,123
"OL67_000633",1,664357,664881,"+",525,902.821246829102,0.0457802597951411,0.178361148238445,0.25667170371621,0.797432217054319,0.87648745929935,14
"OL67_000634",1,664895,665536,"+",642,482.195722545354,0.477708000550461,0.229965799480001,2.07730019694518,0.0377738609179666,0.0880157355851441,111
"OL67_000635",1,665647,667446,"-",1800,3509.2563711173,-0.0907736509602335,0.120589819983218,-0.752747213428681,0.451601832620845,0.606835173796588,292
"OL67_000636",1,667738,668667,"+",930,2352.86408297541,0.472950513377581,0.18458815893535,2.5621931336518,0.0104013459623349,0.0294841302869335,34
"OL67_000637",1,668701,669234,"+",534,1125.5526573133,0.102480102562726,0.184805522719029,0.554529437513255,0.579216565117367,0.713880360368744,77
"OL67_000638",1,669311,671554,"+",2244,3477.31028744536,0.368238379557566,0.189269278299636,1.94557924490313,0.0517053021516772,0.113499443747584,182
"OL67_000639",1,671736,674336,"+",2601,554.101588392966,-0.360149911561596,0.216033743642532,-1.66710026632474,0.0954944692050302,0.188701645734491,172
"OL67_000640",1,674508,675155,"+",648,1915.45849207004,0.705624238838637,0.14288690962849,4.93834068266492,7.87901089980361e-07,5.37020364255117e-06,150
"OL67_000641",1,675305,676225,"+",921,583.489639984226,0.251197200963624,0.245164505343442,1.02460672523427,0.305548789963651,0.453513196497774,-3
"OL67_000642",1,676222,677217,"+",996,522.523520401037,0.280681971165856,0.17888666898302,1.56904912345647,0.116636493177038,0.219348962893421,23
"OL67_000643",1,677240,678586,"+",1347,1363.09836980535,0.343332351311622,0.207190537785233,1.65708509173093,0.0975022727862507,0.191903081627014,83
"OL67_000644",1,678669,679577,"-",909,144.330440346557,-0.0777595961557556,0.219772488542718,-0.353818608832111,0.723474826632194,0.825037965044113,74
"OL67_000645",1,679651,680577,"-",927,68.1272211616186,-0.126435977068088,0.278478352493073,-0.454024436499899,0.64981123868599,0.768823574901858,242
"OL67_000646",1,680819,681841,"-",1023,4018.03961674206,-0.0578436375869443,0.0985806164866594,-0.586764818972014,0.557361667802061,0.694814222263111,133
"OL67_000647",1,681974,682429,"+",456,331.317126080063,0.274056888973477,0.255255755024039,1.07365606290705,0.282976860524834,0.427053493779856,-3
